location,sex,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Saint Kitts and Nevis,Female,71.54919258410297,72.38554965507156,72.62224115812748,73.00907170045122,73.11576554322247,73.0385098580118,73.28742014074633,73.58392247303593,73.53183466733316,74.27905147417468,74.49167609717058,74.84855357945669,75.1510543412706,75.3074418412416,75.60851870235302,75.84723656496296,76.21870104387104,76.61065121891494,76.63937031016958,76.78725431162056,76.87147745317489,76.91782605254721,77.09236745513188,77.30936167990356,77.49505556541601,77.4811148227952,77.35198963034321,77.41464687878083,77.48469961814213,77.53899377200918,76.97539957424101,76.01241636985533,76.96417525403625,77.46473193790618
Saint Kitts and Nevis,Male,66.10199942030299,66.389385533154325,66.68131740637268,66.97500116070516,67.29147811766568,67.29024778609677,67.46458046548868,67.85550754715986,67.95684255877944,68.3066982743133,68.43335153002717,68.63194083629679,68.86882389690349,69.2345232893235,69.28975748533635,69.51258872716953,69.76973226913665,70.0860137255244,70.27400937161832,70.4136865938627,70.52146856696797,70.53917273547313,70.79145259239792,70.95508207262871,70.99823034403589,71.05122113149359,71.28156284010105,71.57669963875063,71.88311014621617,72.05463334570562,71.34050226119058,70.21760118962254,71.60399731342989,72.2191084290879
Saint Lucia,Female,73.22313938814214,73.36694187933749,73.73530686828138,74.02794581902471,74.24475098833116,74.57013343113674,74.96435348779143,75.52180084614383,75.86609067695451,76.21324986769581,76.57487699529771,76.87914927021832,76.90647286978626,77.07456344556914,77.407321890533,77.63609043772504,77.91570228782312,78.42550842751437,78.84410760212963,78.91076178752893,78.76037479291064,79.26882201338039,79.52329114335882,79.35778745887379,79.78075082999455,80.00389310639677,80.21445269527078,80.38947548459512,80.53809720013432,80.62240350472057,79.8933200903042,77.39955827083936,79.41260812153968,80.2010200182187
Saint Lucia,Male,68.03525091988192,68.39145817494978,68.794473674197,69.08888500694155,69.27157800830103,69.54279992989167,69.88334110594825,70.29214381447213,70.68545882266103,71.00605622032917,71.25667822712926,71.44593974362984,71.7237247109061,71.63667501817692,71.79762143422153,71.81869368003366,72.2293571186772,72.40758687472001,72.69563390305971,72.80125888801791,72.69738411450646,73.1786866136736,73.46465523069476,73.33071395845505,73.54557070096524,73.55802481920317,73.70988473220002,73.92743228619561,74.19937653725734,74.4793800942068,73.75787205904322,71.55609326567584,73.9815860934642,74.84008499771537
Saint Vincent and the Grenadines,Female,74.00832640453676,73.91038476898345,73.56395028047802,73.37326862614124,73.20511621255379,73.473606565531,73.6514896882253,73.78425711980178,73.865581797312,74.15782956979736,74.33265813753603,74.55265142744899,74.51944102032954,74.9192702684659,75.2048253236982,75.44064737613472,75.90515359223487,76.06035275997007,76.23378472823224,76.22419466282254,76.08837171977069,75.96529852683175,76.00056406674301,75.87051918950084,76.52849889245205,76.94435912616561,77.18083396887337,77.35659955435936,77.35552889231195,77.35018819502946,77.25290575836742,77.10682730306962,77.67419687551231,77.93969980228215
Saint Vincent and the Grenadines,Male,69.29708246316291,69.2634984706096,69.0350666257116,68.92354434625712,68.86437020114673,68.63691490759717,68.90200673022893,69.05576102709492,69.18903727668759,69.38340861656756,69.44443191238284,69.69699751812234,69.75285530774659,70.07777038865153,70.23925839686777,70.51731889326301,70.95843831628991,71.07682139633101,71.26789968039924,71.5643238891373,71.67666303062862,71.5952888433373,71.4693649028029,71.34423453411657,71.63920304533566,71.84914359736372,71.75400092336744,71.89133449863458,71.98147840734957,72.0124093922109,71.68536984683423,71.63952294192063,72.46502680936183,72.74120539842706
Samoa,Female,74.57378903186043,74.47383056644085,74.74567423354252,74.75439896685573,74.74080318120802,74.72985341147488,74.71539940497843,74.68737870941989,74.64789459817764,74.63192888479931,74.64235734131289,74.65400047196354,74.67192773810226,74.71022999556628,74.73227571837985,74.65374275694106,74.88837562625098,74.94572995313806,75.0075993084508,72.4498777407304,75.10006042279119,75.12978040745465,74.93050522469744,75.12517054807844,75.12332745838096,75.1129397042725,75.1150774328231,75.16902870157891,75.19592978433387,73.8824900516471,74.48528132448214,73.24479302631742,74.48497358431062,74.53661314119957
Samoa,Male,68.6211081346414,68.6468982650708,68.86889923145831,68.9433240533178,68.9902534664477,69.03302444172719,69.07673064274397,69.10634117633691,69.12499390504397,69.16486452650054,69.2191180131808,69.28618423873138,69.37032163064413,69.48474059842982,69.59267879738475,69.64607822308524,69.88187356528584,70.04783131106561,70.2268854808834,68.836415167559,70.51119916461089,70.65324077348463,70.63370766738468,70.85030008358716,70.9628950203322,71.06997511970782,71.17848964006453,71.30661588400532,71.41689527952195,70.34492466835056,70.72644095282263,69.16567419055139,70.7606845966507,70.89165178475024
San Marino,Female,82.20229828507945,82.50044990874048,82.80866440251378,83.0869191550004,83.34220156075868,83.4692575671429,83.59990838614449,83.69517121526862,83.75929774277961,83.93145969935573,84.1032206192067,84.22002669869178,84.34966337917986,84.46786290642488,84.92715898825224,85.15234466924663,85.46788656444038,85.78175485053035,86.08328512722689,86.48248224442366,86.79776511131716,87.0459566547904,87.26391021712095,87.48743873653807,87.67032122847004,87.76327709995928,87.76517769010611,87.7549197860997,87.84504025292749,87.91748027016828,85.89031356073039,86.65216587076499,86.05290462958708,87.1639551746736
San Marino,Male,74.85838966374057,75.13472934083923,75.415142875005,75.70018509527765,75.92468679422572,76.14220087218908,76.40800750123292,76.68049118980697,76.97593571250233,77.31770799548143,77.64089586751928,77.94876157725442,78.24207930887317,78.59913090817591,78.98867878646342,79.38512026326798,79.81976212635645,80.26333617568982,80.71979793752298,81.16053896250006,81.59031744529014,82.03856058479336,82.39303700951831,82.7880182856548,83.11327962390219,83.37615380794769,83.69541536211683,83.98272255523797,84.33007545558098,84.61420805808984,82.04601423737195,82.66943325397571,82.05254360287257,83.15708952448064
Sao Tome and Principe,Female,65.44793909656528,65.86156604699462,65.8782270212666,65.89904932766076,65.92327415642143,66.34913950964676,66.33579903859835,66.32563292071987,66.19746339675478,66.06742082469442,66.75798180441551,66.81944032295667,66.977380487034,67.26746323453797,67.43539096324997,67.09984889850963,67.41510893415075,67.76981133882822,68.21894114574721,68.77824733438996,68.84199403977075,69.35738359748497,69.85991695056046,70.05547187260362,70.062741185227,70.28133709155773,70.6166383383369,70.99825120089741,71.29790433633582,71.52793765690099,69.19046510476785,69.09414424589505,71.01045038857201,72.13178882760438
Sao Tome and Principe,Male,61.74675975189426,62.041007384146546,62.00672685311639,62.09463370393722,62.04490879849686,62.27181835855063,62.09580155946259,61.93092432001995,61.76928397723528,61.65803095015365,62.199624889114894,62.25127803775651,62.36185621954133,62.55567526096474,62.70878969820254,62.29017749680891,62.71623336683894,62.81363541398225,63.02246791967325,64.0644146269952,64.27571936753756,64.74191562039292,65.18915094194129,65.45492627540159,65.66408169616012,66.06509352402962,66.50042519075593,66.94016485790368,67.30395031474396,67.60210259827818,65.0346397225952,65.04144975525602,67.32044507823639,68.58142308831765
Saudi Arabia,Female,71.6065294446298,72.08490613656487,72.54906504757312,72.99510582516973,73.46858594618604,73.94630505978925,74.41692984508676,74.81468795293692,75.20399466416502,75.49237137982036,75.61075515980653,75.69271050648352,75.6258008426648,75.49743717714699,75.37528396906755,75.21248538881073,74.9727229617929,74.75706607069226,74.57198002803152,74.46287561745966,74.50524043232981,74.67751241133872,74.87074289140362,75.16485406690992,75.40174706439966,75.46510096486357,75.77936651545544,75.81877831560507,75.88077857876452,75.76953838468512,73.58066816076959,74.38202108386973,74.98187248780098,75.62270548125981
Saudi Arabia,Male,66.3060163963686,67.11837097753524,67.79083831674414,68.30091037220029,68.79073836315884,69.32822620726728,69.85781552369654,70.28487490286074,70.69152219959803,70.99390253506475,71.1251951346116,71.20537649647636,71.1055352264501,70.90425901945171,70.60027602641959,70.3792946016147,70.06578303988233,69.92246672976296,69.76549864696406,69.6675650562354,69.7037845719409,70.02813574300268,70.46913134500609,71.05634277143984,71.57679034362432,71.71640067082565,72.58765606539004,72.9492969376601,73.25575817040072,73.38689107278681,71.58170035145132,72.92799483215676,73.59756368197715,73.80484126416556
Senegal,Female,60.12932571572221,60.410389680741,60.63370085312034,60.87784245963859,61.12926428040328,61.55988854401229,61.71217641203367,62.30435319679284,62.597352648998424,63.11189415334957,64.33674386295776,62.64689232087898,63.12613293348719,64.80890466945438,65.32041965462386,65.95686880505502,66.8408597021192,67.58287862852886,68.17540990913729,68.42695321553644,69.28063186013009,69.58489331436323,70.13520619401828,70.54639527642796,70.65822951569326,71.11111977018881,71.14111211192127,71.38032426158924,71.88219104984667,71.54914019684534,70.73419788228267,69.84075169717869,71.47507231293616,71.74619617276106
Senegal,Male,55.18757971870203,55.508654753984494,55.68853399986208,55.9920204598549,56.319890258628746,56.56902035203026,56.85666420878792,57.25562670629326,57.57308288365913,58.26072517331676,59.3053315910218,58.420098186294666,58.39380947721237,60.468940797025475,61.050441974364595,61.68176793942644,62.46950378750113,63.26758689011884,63.908769539004886,64.29421593061672,65.08953073549345,65.49417101523092,66.05853967895462,66.4925086744898,66.75052127626064,67.22987926192754,67.33774080726967,67.59025407347066,68.12625827355295,67.9782488069894,66.3839857666449,64.75879483336769,68.1023425456917,68.51722584139665
Serbia,Female,73.00266055249837,72.75612204270817,73.10665324725919,73.28516817693779,73.21708143975394,73.16096932489496,73.13719860504023,73.22731474192001,73.42039972242266,72.75879265847237,74.05175796018165,74.3659934550775,74.70697118805384,74.96457137021525,75.18419202272733,75.39178737824635,75.65392669040388,75.88548015170113,76.02481209069906,76.31309709701742,76.58412452180056,76.801382876665,76.98285530906459,77.1812868516987,77.29710533673375,77.40863997687141,77.61068809475323,77.7438915620664,77.89519971671153,78.04468344320019,77.23640742109048,75.74065606832966,77.52096771597189,78.1512121588918
Serbia,Male,67.20594492888117,66.14450962296564,66.9674882764568,67.91487531459684,67.97428471361603,67.94655632324145,67.95662012895886,68.0807787267804,67.81919910468261,64.76762912384466,68.74902682536542,69.19252909661505,69.44820589612304,69.70893923540811,69.9220529684701,70.21643381941682,70.48676551462002,70.80831188756454,71.05743921263922,71.35961929069029,71.66757130258843,72.0080279548913,72.31118611275254,72.58253825011053,72.80450369223905,72.97843109949572,73.24265632613346,73.41502565935092,73.60147450728056,73.69085313123576,72.29082436548384,71.01302055435855,73.11839247636124,73.89680006765195
Seychelles,Female,75.44962934173184,75.51729085663185,75.64039572530656,75.62920489707196,75.95189651214771,76.33139776000725,76.44001628879144,76.33482797124779,76.62605162960378,76.7233790913246,76.80709836176064,76.85719669120817,76.84126641893235,76.83842068729733,76.72263801828483,76.94241700249853,77.0203324905812,77.02423377928939,77.19359366895357,77.33311999009901,77.49926090784913,77.6670997401254,77.84349761084144,78.02561506252756,78.2400975602119,78.46680736901003,78.68074565504183,78.96774956061708,79.2352696172775,79.50244224887956,79.38251506458806,74.63121036412258,77.90015719337215,78.51634007129408
Seychelles,Male,66.11222696726968,65.87707537543614,65.77273078925454,65.6520072476675,65.9874941795133,66.32336300680123,66.51520318748642,66.66076025152962,67.04712093459386,67.3637781201414,67.67173465225314,67.86656072724803,67.97797198969879,68.11464438317809,68.25369919542034,68.35881733083765,68.54841016803378,68.66686921232265,68.88048919383363,69.01526121839174,69.34137061786662,69.6339413670338,69.72306018595569,69.98308644020472,70.29716844261695,70.62990654683327,70.96193448228462,71.40662205444494,71.99931950597768,72.6844385556384,72.72700340158548,70.05436296055173,72.53402287680316,72.18772445614502
Sierra Leone,Female,49.55435241557138,49.770027072406265,49.91994120085589,50.07231036546879,49.633540993466255,49.63741558640516,50.42470670291162,50.64542663382897,49.88385230462646,50.07014260103042,50.800397607486424,51.53088131535701,51.94869573315042,52.39981775092373,52.931242690708295,53.29253596145366,53.526420473644976,54.082101329101995,54.73905790268609,55.31726414319317,55.73674183992271,56.15515681534845,56.3947677289167,57.153331545508955,55.849631524386176,57.21770607685217,58.70160614998354,58.66081236493156,59.59232334802184,59.91084785937728,59.59897563881779,60.26316007987027,60.5187511907064,60.75812648836495
Sierra Leone,Male,44.90422402777808,44.40640258491724,44.86165893136145,45.04438114057,44.05533976662769,43.6029238546264,45.39341006714657,45.60610217653607,43.200882719349735,43.6650236742002,46.23373331965685,47.33587683084191,47.87031586751769,48.29945956798895,48.90210637610826,49.3688311861486,49.770566035936135,50.23343758594978,51.0642720610924,51.586891645815136,52.13162432490471,52.59331485325593,52.77778112107991,53.351907267579435,52.46092793051631,53.56259863836386,54.771347935363195,54.93154470950969,55.67077002916571,56.01658394402932,55.3709760580738,56.35905250122039,56.94715072693186,57.34619205931705
Singapore,Female,78.31955795845892,78.83442503770496,79.19563800726371,79.36735067018954,79.57956232067099,79.91312110294515,80.09371295861499,80.44831884208355,80.95214210958365,81.1708461953988,81.54878171390241,81.94885621863763,82.33164337227518,82.58579810060174,82.91331648095534,83.33945762967888,83.5951555382584,83.81041422687112,84.22926159477102,84.74622443956754,85.11960953342606,85.38367272944681,85.55034345898498,85.81751643660462,86.01789561051768,86.37091102136442,86.68114298434537,86.8475972952283,87.15252335112169,87.43534268132501,87.91768803066218,87.39761608174332,86.59813425116788,87.54094297242226
Singapore,Male,72.90789962650538,73.37250133075615,73.66110695701988,73.94768159271425,74.05479772855251,74.28279488771007,74.663021222782,75.2690991881626,75.79299723324279,76.28068295939167,76.78105702394694,77.07772368036578,77.4639587004388,77.59123307184677,77.90267723929074,78.28143077243926,78.59002760960287,78.90999600715527,79.43438368536692,80.01333890989946,80.41375236938126,80.77857094304294,81.09613084782072,81.49285179571136,81.81074155460682,82.15467299781562,82.4623013095098,82.71936711837098,83.00672029026941,83.23020601931947,83.4738308194497,83.18433071732575,82.55283546068037,83.14695854429583
Slovakia,Female,75.4614396350796,75.62980440268434,75.94284506077861,76.20426584504185,76.45045242751335,76.5271466199175,76.75791381075439,76.82169284611301,76.98597785532306,77.17684373048412,77.42352371004591,77.59790572862435,77.8685827816448,78.00277059834033,78.11167336007337,78.19201283479042,78.36220328696656,78.53564253589008,78.83227996852833,79.00452541450683,79.2655024540297,79.54324509099773,79.84354842577247,80.07940617456026,80.30158003479566,80.3255563508118,80.49396089100986,80.57107413033239,80.7790667477,81.01052822429588,80.28850218420357,78.23048576556418,80.43334817269046,81.44622329417469
Slovakia,Male,66.73728457764395,66.95161326520478,67.29206439975553,67.77050964713808,68.25329931569442,68.46908277346517,68.67086162321404,68.7454840120316,68.76552270285013,68.9376312111741,69.17994613723538,69.48749809569382,69.79105323299727,70.00974971334054,70.222901748942,70.29044446734966,70.45833219124327,70.66006104072589,70.99618991687858,71.33497136602277,71.69920331751723,72.14570454127731,72.57067881455653,72.8687215680167,73.16937160325263,73.32658855075208,73.574414073657,73.74641550610926,73.98765551096804,74.291470806031,73.46838221309822,71.18854111565692,73.405215377311,74.79010022021112
Slovenia,Female,77.2351540405677,77.25753634050568,77.30471544937625,77.4823059524784,77.77965046257437,78.08035535421656,78.41099386220719,78.65422042250748,78.93083077997227,79.29718255987669,79.65589679714314,79.85758207022398,80.1427377006122,80.36148697773415,80.6411600489175,80.99198605287968,81.37063131174142,81.69952008855815,82.02500298938104,82.18630049873728,82.4706598069094,82.70847901805946,82.85960709996442,83.09773021210832,83.36072106508738,83.55965218905935,83.79605008308889,83.91331528364293,84.14810509535761,84.31075038171629,83.27142793403233,83.62564339741935,83.98555961775872,84.36570110346457
Slovenia,Male,69.1452675693325,69.19541704767708,69.27545191965534,69.56207975326802,69.96235710805938,70.27824268750685,70.66507296150775,70.95310503110159,71.24159371725183,71.5903072924143,71.89497136033616,72.16768171298526,72.46411613514117,72.66452332145236,73.19695872518624,73.77026906890455,74.2476612766456,74.71334351675162,75.10229865629512,75.58710158674879,75.9519580482747,76.38989823103415,76.75164117768745,77.04895322376905,77.40196694512454,77.62879305923524,77.86379183313778,78.06534143493582,78.33328899792397,78.6179961447199,77.58150836606758,77.59744057322082,78.20738751980265,78.9516801849912
Solomon Islands,Female,65.52277835101388,65.34546510199931,65.6515141136349,65.71784577162954,65.82756880869024,66.1607871625022,66.30649796556996,66.3071409091689,66.49084984954301,66.87800354451629,66.86385903607213,67.15464899062499,67.32498998645094,67.50612616568161,67.66091962970282,67.62295156242503,67.48722694673425,67.51543195087285,68.14736137999391,67.5609877688644,67.80757193752792,67.08845536247729,66.82753886843268,66.59575704242258,66.15990544755229,66.397470100102,66.75466548452327,66.76692996979835,66.82185910585433,66.66223200613148,66.1909088431385,66.00746902765329,66.0367663455399,66.17032240354521
Solomon Islands,Male,59.09957710859817,58.819584177972445,59.4063163050642,59.555323248726246,59.726194727226854,60.04427268764516,60.23087613669302,60.31685512880043,60.50109829910004,60.78222387192067,60.84593740573252,61.07360011042402,61.19025682880769,61.33299382748487,61.500283664970695,61.55069175430695,61.522505597549355,61.638439248962925,62.04716330408201,61.76603895351303,61.97875406234994,61.619376879125326,61.547786917393765,61.48499857813198,61.3473478897757,61.57734087485494,61.86901939064647,61.92978580229073,62.012175150049856,62.00298724738365,61.64556457077835,61.08756296491126,61.69531374472421,61.92173274184421
Somalia,Female,54.491319089497374,54.132480484676755,54.40217173579821,55.749968476826545,54.99761194302606,55.60701988327967,55.76243163075536,55.19403468589175,56.05509683479149,56.26377875081226,56.2629890789827,56.58876801660202,56.78449782313201,57.09873970110132,57.13002088077247,57.49903062159237,58.559635945833975,59.277189520835805,60.297998120076485,60.93731623000566,54.69447469785505,44.59973621803103,55.85137654823912,63.267186352907366,63.67680560787557,64.24913133176359,64.76441181849637,65.35808970801932,65.88298182710155,66.27846149356017,65.82033927674148,63.22900274072708,66.62197666302427,67.0467795587174
Somalia,Male,50.238922970736894,48.279375410778584,49.47104347159336,51.938853866510534,51.217643843883046,51.81394736025379,51.840741938698024,51.63239874462163,52.282796171342895,52.49032527584017,52.6316354119457,52.825398269140734,52.97214064859829,53.31928014438495,53.03649743761122,53.57223664144737,54.44788977135152,55.06247248218713,55.99474989740019,56.49858870650989,50.332773438416154,40.72359097680925,51.33887775707674,58.85683835782693,59.25838474989982,59.88573917382954,60.31029213344902,60.952811721708656,61.4558759618746,62.007229173883715,60.36127185260465,56.70507598152526,62.14569620050139,62.64378153652747
South Africa,Female,72.51899897210079,72.7636668078912,72.73171196642343,72.14463046621128,71.17358220368948,70.33484590184744,68.30845038012328,66.70504855207854,64.8700007147251,63.65849375388201,62.2614668710535,60.73218644057592,59.03583822692732,57.702062529214366,56.92394512999451,56.467390791413486,56.579490240513636,57.20129865287243,58.31574739490007,59.45509312771871,60.8012102617727,62.462627237914305,63.93446019868101,64.93472487518319,65.58678804246308,66.35096389780071,66.99920713279795,67.7574428348975,68.28890607338295,69.21372514908197,67.59130095036298,64.90297975305192,68.84831715557189,69.71432997128959
South Africa,Male,62.9961526498718,63.32737589871566,63.296947922800264,62.66631537578716,61.58576162660858,60.991629808931336,59.31168975553958,58.164408917543824,56.79602097363767,56.19521368948643,55.60805757100223,54.64785004030758,53.569228103350966,52.6540095031409,52.3513168682028,52.10201423009548,52.027550497014275,52.37648406751116,53.22659672888306,54.14462406593435,55.38793171634317,56.79215108646339,57.89325710569394,58.710339033603205,59.24853356978093,59.84708193313383,60.346168269495344,61.06974652925872,61.7333921607121,62.56380777390183,61.18941254402469,58.456006702612065,62.36153613057184,63.26493962742165
South Sudan,Female,53.32080527515589,53.65072871977491,53.795632203988475,54.02378855638681,54.21924604205503,54.29835070938849,54.688086463431205,54.61996065826293,55.03082356422819,55.64023232579693,55.999851004629576,56.70487181325969,57.03395641653462,57.12548454617529,57.292709157649206,57.55106507257321,57.11020955899086,57.52622752988533,57.94874354757032,58.102204628445406,58.583767906254046,58.83058866855705,58.868805691833984,58.85845358273402,58.98789107528562,59.15583537662314,59.11604834650332,59.02781035102278,58.97057898481246,59.099823666702925,58.95127126327704,59.11340538839613,58.942035867027144,59.00629667935638
South Sudan,Male,47.75194207019398,48.13952887558761,48.36845907291978,48.65931482104427,48.9902015411424,49.127990745378135,49.56937197313014,47.57371538358396,48.598491503599526,49.80561272377704,50.531233616100906,51.44552716788643,51.77801259097534,51.97257671132685,52.46883440748911,52.816900112620466,52.424765949750395,52.95714526659897,53.48304796939965,53.088136137947416,53.99354975526677,54.08295303550963,54.1561788408532,53.906426619447615,53.75201608038526,53.98353613311598,53.92483231931241,53.94296803657218,53.91150086461731,54.12833837468883,53.37930125206355,53.54851358994912,54.047319986829706,54.13244323929486
Spain,Female,80.41730729390298,80.6095707193553,81.06435062500881,81.20749924818857,81.51056970767445,81.72603832509297,81.91530989238476,82.27320148698522,82.36685289278434,82.43409052871614,82.84282843317182,83.1267743801908,83.22538770558475,83.22103958769112,83.60307237674631,83.69181906981184,84.11701140995758,84.1866101549097,84.34969509816715,84.65220319179302,84.96731151358465,85.0887896875121,85.11341220290583,85.42399016148768,85.5318061634141,85.41252895195775,85.70860947856757,85.7442192206268,85.81307313525669,86.04896785115021,84.90818978427795,85.66803509885855,85.2817793245079,85.87013429161807
Spain,Male,73.24243973273074,73.32701721272069,73.68411230643757,73.89841916927124,74.20251994707745,74.29202721802494,74.55112271402287,75.08829765193374,75.27144180561771,75.36149622930255,75.89604632684839,76.21602671859056,76.36804011781128,76.4749974938132,76.89474779494628,77.07771395923852,77.60361434176953,77.73590986348252,78.12222118232414,78.51756314536541,78.92430605091398,79.16078441180318,79.2811160068175,79.69109210479023,79.88624862111487,79.77230837255202,80.08212582522373,80.22023243332522,80.24305213490439,80.52347145347329,79.35444834188003,80.05848297918838,79.56245669842365,80.38612100426619
Sri Lanka,Female,74.02151071769119,74.31521548548658,74.76956603066812,75.24394765034302,75.44660159440141,75.2993154965398,75.33551768594994,75.54637505866218,75.73879576376945,76.2439195565495,76.61692275512118,77.08413566352249,77.48934870387106,77.7370886696994,70.46676466029425,77.94203496140837,77.80301190920868,77.96634301911894,77.70281897433621,77.64647985556863,77.7702708490082,78.6876145924774,79.09185926733771,79.23820521131223,79.40589711407199,79.63440933531238,79.76083739551488,79.77263348791107,80.04821751934199,80.36676772570435,80.78248851391301,78.9944205536763,79.3431988955616,79.48237725432045
Sri Lanka,Male,65.5405667825779,65.98863850640917,67.02512619898508,67.77634478086996,67.88240344137866,66.45570461820219,66.14326010688704,66.43115176133503,66.55424430810534,67.26453872975966,67.5258317332655,68.37869122715459,69.22544455376486,69.70333030790151,66.10361520425623,70.30193718330203,70.38373421750664,70.61817867501274,69.44730450756775,69.2790584846295,70.68544141326906,72.20795171228856,72.81986439561692,73.04276788526582,73.27108554106167,73.5307601382545,73.92165713481931,74.03034977300625,74.31856654545273,74.71661517693789,75.40667293955184,73.60712587491851,73.532278268732,73.60695667036246
Sudan,Female,57.352662021513886,57.80823266510031,58.23472884478074,58.47754928207854,59.201587021902014,59.60048589385664,59.91647187970959,60.34960459589286,60.49708259516462,61.236115724596864,61.755776017202905,62.293014252481214,62.77550444448032,63.32553603451956,63.683414400719414,64.56236402030378,65.05816966073859,65.69330786958201,66.321255022151135,66.67910314859975,67.18736854614339,67.64704290958998,68.09015981671233,68.39290201929482,68.84847188100339,69.02910161122239,69.37345564094674,69.68211863099714,70.07595971539648,70.32449349287309,68.74871910364483,69.23788919264166,70.27504605780648,70.51427214806671
Sudan,Male,54.586351885881065,55.1504485173448,55.60339043550635,55.47553947520528,56.69887962571204,56.94049043973935,57.00965381588529,57.1948470118803,57.224527012696775,58.346195933203795,58.705011982761256,59.273930395272856,59.7932751690563,60.19971978261863,60.12985119349628,61.7298317384111,62.11920777497545,62.79681819345772,63.402552680401435,63.62401827575698,64.25631226721346,64.67335062960859,65.27136893494544,65.54880822611425,66.13787788678408,66.36861008028308,66.85710014444803,67.41401519809571,67.87799302604103,68.19384093126126,66.58508123992713,67.21547706821376,68.30576078089014,67.33129538903029
Suriname,Female,73.54721752979978,73.6144323274028,73.50836153228033,73.47592889610043,73.6090403596055,73.85011294867769,73.85277115873684,73.84675447850245,73.82612969613389,73.75668328457321,74.02229751275686,74.13696972985362,74.067320068347,74.20530153651126,74.35954982264812,74.62665918709897,74.83102007290195,75.05427212064443,75.13938564713081,75.27154134118524,75.4256073729291,75.54725466571428,75.61374647374308,75.76837011923612,75.80725397176727,75.79804819403833,75.84337164612002,75.8804187163812,75.90362421738726,75.91746969387032,75.30785687528993,71.4718681302171,74.96488706529314,75.85566024021054
Suriname,Male,68.13162570638288,68.02791218160252,67.8582215436966,67.77284371262317,67.79822830810754,67.9521783321956,68.05635577759178,68.05863137247059,67.9016433924262,67.90119218180462,68.06555625581265,67.99972011692559,68.04632499539007,68.13583299688813,68.346970067665,68.53705969852581,68.78206935928216,68.98090422075106,68.97571965889837,69.35448911843447,69.4778056334819,69.704878628769265,69.80362020832435,69.71145531257123,69.75745456927359,69.9145082292074,70.0030482380877,70.11008866995037,70.18295211194162,70.21267842886765,69.19712775493741,64.6733268915424,69.2477470311512,70.3950776563278
Sweden,Female,80.56712461780064,80.70474411906004,80.84687106713727,81.00145426733407,81.27777706516363,81.53865242768838,81.6115160350646,81.78779576498818,81.86317803061515,81.90135048547167,82.0281934095196,82.09662223804918,82.16235617043485,82.41711445363401,82.62942246552984,82.76571919379977,82.89250560258532,83.00350709989377,83.1772717631833,83.36934314755342,83.4810019759408,83.62236455408856,83.63843447498857,83.80519464233673,84.0181969490207,84.08857665484327,84.15398000106158,84.20636324454607,84.39604183627372,84.75904722471667,84.2552274587218,84.74912791925048,84.7484855406899,84.97752705052164
Sweden,Male,74.8742704579988,75.06079065844249,75.38373575105877,75.65716395959757,76.016774163142955,76.27963021009361,76.50681634440933,76.72054518948681,76.84927712359685,77.08060810321041,77.39774371850105,77.62493412427949,77.73669682831532,77.96896159188518,78.28853592874363,78.45776328471972,78.71201901324703,78.96337727860511,79.15671458022793,79.40719197974249,79.56678476613476,79.78909463546591,79.96196623002749,80.19441884355007,80.36693371751878,80.44600110014717,80.60134653515674,80.76047300015846,80.94084671388237,81.25494185310474,80.57840660947573,81.20188422364735,81.416506504055,81.62095244939988
Switzerland,Female,81.03140220243233,81.21033955837139,81.45031388498504,81.6212122656109,81.77740571559087,81.94053383916517,82.08021504155109,82.29857208185891,82.53291958300396,82.6580650607507,82.86369418213052,83.08214044124666,83.16081510947073,83.25389268264641,83.61558771053305,83.83895360220129,84.04237828951635,84.17210685589835,84.2772986235927,84.37859444620416,84.55498701926648,84.75847464593237,84.77816932068811,84.89422124075176,85.10474440945539,85.13329615667274,85.29999404634268,85.4162106892593,85.50914148027975,85.67034767308529,85.11099890157097,85.56507828592973,85.53888369873658,86.20024633605983
Switzerland,Male,74.24489784422363,74.41618567742734,74.71110366091787,75.02153085951066,75.37803633611247,75.60099601755299,76.02577399500964,76.37274495007965,76.58635165344344,76.89763508720932,77.20399629752445,77.541033178422,77.8720824836018,78.11298952821454,78.58037897047214,78.8494999490845,79.1706385813545,79.43975433189547,79.71629456196845,79.90522055868219,80.12636752531601,80.41929308063075,80.613934531113415,80.79648982965621,81.01162264961896,81.09418511727978,81.40843994822679,81.61121580183654,81.76959242318446,81.95866346177088,81.12989645786163,81.65269007014628,81.72543371362494,82.56808852017086
Syrian Arab Republic,Female,71.24537175447591,71.25471821594563,71.20367877804154,71.3877303836836,71.58795609780377,71.78883299531985,71.9666454263402,72.21056876813032,72.60713377104258,72.90795729023641,72.95820836030278,73.17826789618566,73.39296391323322,73.69644937482903,74.03903160121484,74.43609326265157,74.76207418463142,75.09640759263877,75.44765966821132,75.77619793767862,76.01588896654705,76.01804726920942,73.97258195245082,72.87650819940161,72.3700876092805,73.05712585195027,73.36049429354671,74.44034298376164,75.77897391593375,76.69607343866637,76.55786005333029,76.13439593636014,77.86732990979468,77.07721945717253
